"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","salt","salt_flag","pressure","profile_num","EPU","NYB","STRATA","surf_dens","c50_dens","depth50"
"67069",67069,-72.1216659545898,39.6049995422363,20220317,153,0.992371261119843,0,8.89000034332275,0,33.7770004272461,0,1,819,"MAB","NYB",1030,1026.18236556952,1026.79753845089,49.6126708984375
"67220",67220,-72.1433334350586,39.689998626709,20220317,126,0.992363750934601,0,8.97999954223633,0,-1e+10,0,1,820,"MAB","NYB",1030,NA,1026.69055450124,49.6122932434082
"67340",67340,-72.211669921875,39.7150001525879,20220317,117,0.992361426353455,0,9.44999980926514,0,-1e+10,0,1,821,"MAB","NYB",1030,NA,1026.71128488364,49.6121788024902
"67453",67453,-72.25,39.7483329772949,20220317,96,0.992358446121216,0,8.97999954223633,0,-1e+10,0,1,822,"MAB","NYB",1020,NA,1026.62344543213,49.6120262145996
"67541",67541,-72.2933349609375,39.7799987792969,20220317,91,0.992355525493622,0,8.90999984741211,0,33.7039985656738,0,1,823,"MAB","NYB",1020,1026.12205576307,1026.52529487458,49.6118812561035
"67630",67630,-72.4966659545898,39.841667175293,20220317,63,1.98469531536102,0,8.31999969482422,0,33.685001373291,0,2,824,"MAB","NYB",1020,1026.2025687002,1026.5355004774,49.6116065979004
"67689",67689,-72.4300003051758,39.9466667175293,20220317,69,0.992340564727783,0,8.56999969482422,0,33.5880012512207,0,1,825,"MAB","NYB",1020,1026.08394160773,1026.45655167602,49.6111335754395
"67750",67750,-72.8716659545898,40.1166648864746,20220318,50,0.992325186729431,0,7.09999990463257,0,33.4360008239746,0,1,826,"MAB","NYB",1010,1026.17779698464,1026.49436085943,44.6498680114746
"67795",67795,-72.9933319091797,40.1733322143555,20220318,48,0.99232006072998,0,6.55999994277954,0,-1e+10,0,1,827,"MAB","NYB",1010,NA,1026.46310556421,40.6811790466309
"67836",67836,-73.0283355712891,39.7583351135254,20220318,56,0.992357552051544,0,8.56999969482422,0,-1e+10,0,1,828,"MAB","NYB",1010,NA,1026.64113664015,49.6119842529297
"67888",67888,-73.1166687011719,39.7783317565918,20220318,48,2.97705245018005,0,8.63000011444092,0,33.7760009765625,0,3,829,"MAB","NYB",1010,1026.23118454896,1026.59110091774,41.6747932434082
"67928",67928,-73.5666656494141,39.6933326721191,20220318,37,0.992363333702087,0,7.17999982833862,0,33.4970016479492,0,1,830,"MAB","NYB",1730,1026.21482869085,1026.45220676374,31.7532405853271
"68050",68050,-73.8000030517578,40.4249992370605,20220318,34,0.992297410964966,0,6.96999979019165,0,30.8209991455078,0,1,836,"MAB","NYB",3140,1024.13702418865,1026.28363514369,27.7825088500977
"68078",68078,-73.7099990844727,40.473331451416,20220319,25,0.992292940616608,0,7.21000003814697,0,30.125,0,1,837,"MAB","NYB",3140,1023.55862750688,1026.02916668741,20.8371410369873
"68099",68099,-73.6616668701172,40.4599990844727,20220319,24,0.992294192314148,0,7.26999998092651,0,30.0470008850098,0,1,838,"MAB","NYB",3110,1023.48951535171,1025.9454103186,19.8449687957764
"68119",68119,-73.6116638183594,40.3183326721191,20220319,23,1.98460948467255,0,6.46000003814697,0,31.867000579834,0,2,839,"MAB","NYB",3110,1025.03037015789,1025.78617536346,18.8530101776123
"68137",68137,-73.428337097168,40.3199996948242,20220319,30,1.9846088886261,0,6.46000003814697,0,32.2599983215332,0,2,840,"MAB","NYB",1010,1025.34021521913,1026.0459252918,23.8140354156494
"68160",68160,-73.2433319091797,40.593334197998,20220319,19,0.992282152175903,0,6.71999979019165,0,32.2120018005371,0,1,841,"MAB","NYB",3110,1025.26446745442,1025.66453440098,14.8837270736694
"68175",68175,-73.0766677856445,40.5483322143555,20220319,27,0.992286086082458,0,5.90000009536743,0,32.4169998168945,0,1,842,"MAB","NYB",3080,1025.52873687818,1025.89348431008,22.8213634490967
"68198",68198,-72.9800033569336,40.5816650390625,20220319,25,0.992283225059509,0,6.19000005722046,0,32.3219985961914,0,1,843,"MAB","NYB",3080,1025.41830365831,1025.91185674714,20.8369369506836
"68219",68219,-72.7733306884766,40.6983337402344,20220319,27,0.992272615432739,0,6.05999994277954,0,32.2550010681152,0,1,844,"MAB","NYB",3080,1025.38139364366,1025.85025274513,21.8288860321045
"68241",68241,-72.5999984741211,40.5983352661133,20220319,39,0.992281675338745,0,6.73000001907349,0,33.0540008544922,0,1,845,"MAB","NYB",1010,1025.92659417614,1026.19045464736,33.7348785400391
"68275",68275,-72.4116668701172,40.5183334350586,20220319,47,0.992288827896118,0,6.78999996185303,0,32.9309997558594,0,1,846,"MAB","NYB",1010,1025.82176238396,1026.35309201774,44.6482276916504
"68324",68324,-72.2200012207031,40.4366683959961,20220319,59,12.8994770050049,0,8.15999984741211,0,33.6150016784668,0,13,847,"MAB","NYB",1020,1026.2219028958,1026.44292224634,49.6089248657227
"68366",68366,-72.0933303833008,40.2616653442383,20220319,62,0.992312073707581,0,8.85000038146973,0,33.5740013122559,0,1,848,"MAB","NYB",1020,1026.02965273909,1026.43965163109,49.6097106933594
"68425",68425,-71.5766677856445,39.9033317565918,20220320,243,0.992344439029694,0,9.71000003814697,0,33.8860015869141,0,1,849,"MAB","NYB",1080,1026.13517704082,1026.54554144791,49.611328125
"68664",68664,-72.0100021362305,39.9966659545898,20220320,84,1.98466753959656,0,8.59000015258789,0,33.5419998168945,0,2,850,"MAB","NYB",1020,1026.04938398127,1026.47548438051,49.610912322998
"68743",68743,-71.9016647338867,40.1399993896484,20220320,79,1.98464143276215,0,9.03999996185303,0,33.5690002441406,0,2,851,"MAB","NYB",1060,1026.00042344512,1026.34049015058,49.6102600097656
"68818",68818,-71.928337097168,40.276668548584,20220320,65,0.992310702800751,0,8.27999973297119,0,33.4490013122559,0,1,852,"MAB","NYB",1060,1026.01888765025,1026.42104778755,49.6096420288086
"68879",68879,-71.9033355712891,40.4483337402344,20220320,67,0.992295265197754,0,8.05000019073486,0,33.3950004577637,0,1,853,"MAB","NYB",1060,1026.01066338534,1026.38886100712,49.6088714599609
"68942",68942,-72.1716690063477,40.7483329772949,20220320,44,0.992268025875092,0,7.30000019073486,0,33.0429992675781,0,1,854,"MAB","NYB",1050,1025.8410407476,1026.3288777683,39.6869659423828
"68982",68982,-72.3899993896484,40.8283348083496,20220320,22,0.992260932922363,0,6.19000005722046,0,31.1499996185303,0,1,855,"MAB","NYB",3050,1024.49358237843,1025.44796967908,17.8599586486816
"69000",69000,-72.2866668701172,40.8683319091797,20220320,22,0.992257237434387,0,6.42999982833862,0,31.0909996032715,0,1,856,"Not in NES","NYB",3050,1024.41776727054,1025.22147391714,18.8520641326904
"69019",69019,-72.1050033569336,40.9366683959961,20220320,20,0.992250978946686,0,6.48999977111816,0,31.0139999389648,0,1,857,"Not in NES","NYB",3050,1024.34966402754,1025.29506322185,15.8754377365112
"69035",69035,-71.9583358764648,40.9716682434082,20220320,24,0.992247879505157,0,6.42000007629395,0,30.8999996185303,0,1,858,"MAB","NYB",3020,1024.26844973656,1025.39806547458,19.8440437316895
"69055",69055,-71.9183349609375,40.9816665649414,20220320,22,0.992246925830841,0,6.46000003814697,0,31.0690002441406,0,1,859,"MAB","NYB",3020,1024.39672238832,1025.14933891187,17.8597068786621
"69073",69073,-71.7866668701172,41.0166664123535,20220320,25,0.992243707180023,0,6.07999992370605,0,31.3490009307861,0,1,860,"MAB","NYB",3020,1024.66383525616,1025.06658165268,19.8439598083496
"69337",69337,-70.9633331298828,40.2066650390625,20220321,129,1.98462951183319,0,8.02999973297119,0,33.2939987182617,0,2,865,"MAB","NYB",1070,1025.93889598121,1026.24481045528,49.6099624633789
"69703",69703,-70.7300033569336,40.0016670227051,20220321,274,0.992335617542267,0,8.51000022888184,0,33.3199996948242,0,1,868,"MAB","NYB",1080,1025.88302913793,1026.39065770569,49.6108894348145
"69974",69974,-70.7949981689453,40.0099983215332,20220321,267,0.99233478307724,0,8.52000045776367,0,33.3349990844727,0,1,869,"MAB","NYB",1080,1025.89326597243,1026.31195978414,49.6108436584473
"70238",70238,-70.8133316040039,40.064998626709,20220322,157,0.992329835891724,0,8.28999996185303,0,33.2869987487793,0,1,870,"MAB","NYB",1070,1025.89031670865,1026.20888676984,49.6105995178223
"70392",70392,-71.5316696166992,40.8316650390625,20220330,63,0.99226051568985,0,6.32000017166138,0,32.9790000915527,0,1,871,"MAB","NYB",1060,1025.92046148626,1026.33260104571,49.6071319580078
"71481",71481,-71.7516632080078,40.3300018310547,20220603,73,0.992305994033813,0,15.8599996566772,0,32.8289985656738,0,1,900,"MAB","NYB",1060,1024.11408163568,1025.95057277204,49.6094055175781
"71551",71551,-72.1600036621094,40.2466659545898,20220604,64,0.99231344461441,0,15.9399995803833,0,32.6959991455078,0,1,901,"MAB","NYB",1020,1023.9939238733,1025.95261785288,49.6097793579102
"71611",71611,-72.4933319091797,39.9216651916504,20220604,65,0.99234277009964,0,16.5599994659424,0,32.798999786377,0,1,902,"MAB","NYB",1020,1023.93216294565,1026.11472481954,49.6112442016602
"71671",71671,-72.821662902832,39.9150009155273,20220604,55,0.992343366146088,0,16.5400009155273,0,32.2150001525879,0,1,903,"MAB","NYB",1010,1023.48856466798,1025.96688030896,49.6112747192383
"71722",71722,-73.0766677856445,39.8300018310547,20220604,65,0.992351055145264,0,17.4300003051758,0,32.0470008850098,0,1,904,"MAB","NYB",1020,1023.15258977041,1025.95928848139,49.6116600036621
"71781",71781,-72.5950012207031,39.6683349609375,20220604,75,0.992365539073944,0,15.9700002670288,0,32.7200012207031,0,1,905,"MAB","NYB",1020,1024.00563726421,1025.99317214073,49.6123847961426
"71851",71851,-72.4300003051758,39.5050010681152,20220604,119,0.992380321025848,0,17.1800003051758,0,33.7220001220703,0,1,906,"MAB","NYB",1030,1024.49538039161,1026.44551220797,49.6131248474121
"71963",71963,-72.5899963378906,39.0183334350586,20220604,1013,0.992423892021179,0,21.5200004577637,0,35.5260009765625,0,1,907,"Not in NES","NYB",NA,1024.7558284402,1026.34698592413,49.6152992248535
"72165",72165,-72.6033325195312,39.0166664123535,20220604,1003,0.992424190044403,0,21.4899997711182,0,35.6949996948242,0,1,908,"Not in NES","NYB",NA,1024.89271925753,1026.4506566361,49.6153144836426
"72673",72673,-72.7516632080078,39.060001373291,20220604,131,0.992420196533203,0,19.5200004577637,0,34.7400016784668,0,1,909,"MAB","NYB",NA,1024.69318638357,1026.54876624739,49.6151161193848
"72800",72800,-72.7633361816406,39.0683326721191,20220604,127,2.97724437713623,0,19.1700000762939,0,34.7330017089844,0,3,910,"MAB","NYB",1760,1024.7868028332,1026.5439875477,49.6150856018066
"72924",72924,-72.9066696166992,39.0849990844727,20220604,85,0.992417991161346,0,18.0599994659424,0,33.5279998779297,0,1,911,"MAB","NYB",1740,1024.13469745183,1026.2902485358,49.6150054931641
"73006",73006,-73.0783309936523,39.0050010681152,20220604,78,0.992425262928009,0,16.4599990844727,0,32.9550018310547,0,1,912,"MAB","NYB",1740,1024.07489894672,1025.9996180063,49.6153678894043
"73080",73080,-73.0133361816406,38.9166679382324,20220604,82,0.992433071136475,0,17.0799999237061,0,32.9819984436035,0,1,913,"MAB","NYB",1740,1023.95158397715,1026.35158270733,49.6157608032227
"73526",73526,-73.3933334350586,39.3549995422363,20220606,49,0.992393732070923,0,17.5699996948242,0,32.6699981689453,0,1,918,"MAB","NYB",1730,1023.59636923341,1025.81473401208,42.668586730957
"73569",73569,-73.3899993896484,39.3616676330566,20220606,48,2.97716522216797,0,17.5799999237061,0,32.5890007019043,0,3,919,"MAB","NYB",1730,1023.54078488052,1025.84262811488,44.6529235839844
"73725",73725,-73.6733322143555,40.406665802002,20220607,26,0.992299020290375,0,17.6100006103516,0,31.3880004882812,0,1,926,"MAB","NYB",3140,1022.60548486343,1024.55574852412,21.8294677734375
"73747",73747,-73.336669921875,40.4283332824707,20220607,31,0.992296993732452,0,17.6599998474121,0,31.5499992370605,0,1,927,"MAB","NYB",1010,1022.71757161149,1024.98439680535,25.7981567382812
"73773",73773,-72.428337097168,40.6599998474121,20220607,44,0.992276072502136,0,16.5599994659424,0,31.3859996795654,0,1,928,"MAB","NYB",1010,1022.84800411121,1025.56874181329,38.6952018737793
"73812",73812,-72.2600021362305,40.5849990844727,20220607,50,0.992282807826996,0,17.4200000762939,0,32.2960014343262,0,1,929,"MAB","NYB",1050,1023.34564883246,1025.71876389037,42.6638145446777
"73855",73855,-71.0966644287109,40.1733322143555,20220607,134,0.99232006072998,0,16.9300003051758,0,33.4490013122559,0,1,930,"MAB","NYB",1070,1024.34497006005,1026.34337595357,49.6101112365723
"74358",74358,-70.6183319091797,39.8499984741211,20220608,754,0.99234926700592,0,20.1299991607666,0,35.4199981689453,0,1,934,"MAB","NYB",NA,1025.05209694998,1026.4282175517,49.6115684509277
"74561",74561,-70.6149978637695,39.8499984741211,20220608,774,2.97703337669373,0,20.0900001525879,0,35.4729995727539,0,3,935,"MAB","NYB",NA,1025.11186721798,1026.43315217751,49.6115684509277
"75156",75156,-72.0266647338867,40.3283348083496,20220827,63,0.992306113243103,0,24.7900009155273,0,32.8549995422363,0,1,939,"MAB","NYB",1060,1021.78852353946,1025.92675490762,49.6094131469727
"75211",75211,-71.8283309936523,39.9799995422363,20220827,90,0.992337465286255,0,24.9400005340576,0,34.1689987182617,0,1,940,"MAB","NYB",1020,1022.73582641047,1026.32832482929,49.6109809875488
"75293",75293,-72.9199981689453,39.6366653442383,20220828,65,0.992368340492249,0,25.9099998474121,0,32.3059997558594,0,1,941,"MAB","NYB",1020,1021.0343644321,1026.03810438205,49.6125259399414
"75350",75350,-72.4499969482422,39.2733345031738,20220828,150,0.992401123046875,0,25.5400009155273,0,33.8800010681152,0,1,942,"MAB","NYB",1030,1022.33484030344,1026.63121513657,49.6141624450684
"75492",75492,-72.6883316040039,39.4550018310547,20220907,84,0.992384791374207,0,24.6200008392334,0,32.7859992980957,0,1,943,"MAB","NYB",1020,1021.7872215255,1025.81279204376,49.6133460998535
"75571",75571,-72.2316665649414,39.0816650390625,20220907,1515,0.992418169975281,0,26.4899997711182,0,35.0429992675781,0,1,944,"Not in NES","NYB",NA,1022.91636740202,1026.14221083961,49.6150169372559
"75774",75774,-73.1466674804688,38.9516677856445,20220911,80,2.97727537155151,0,23.7000007629395,0,33.5870018005371,0,3,945,"MAB","NYB",1740,1022.67296077677,1026.01882630236,49.6156005859375
"75848",75848,-73.0650024414062,38.9016647338867,20220911,84,1.98486411571503,0,23.4699993133545,0,33.9580001831055,0,2,946,"MAB","NYB",1740,1023.01650637717,1026.12897031089,49.6158256530762
"75926",75926,-73.0416641235352,38.814998626709,20220911,116,2.97731232643127,0,24.3400001525879,0,34.7319984436035,0,3,947,"MAB","NYB",1760,1023.35039895271,1026.11189235707,49.6162185668945
"76037",76037,-73.1316680908203,38.7000007629395,20220911,143,0.992452442646027,0,23.9400005340576,0,34.3330001831055,0,1,948,"MAB","NYB",1750,1023.15851352957,1026.1181505826,49.6167297363281
"76816",76816,-73.3733367919922,39.0733337402344,20220921,59,0.992419064044952,0,23.6499996185303,0,33.3880004882812,0,1,958,"MAB","NYB",1740,1022.52825319274,1025.80647325533,49.6150588989258
"76872",76872,-73.1183319091797,39.3083343505859,20220921,62,0.992397904396057,0,23.7900009155273,0,33.2389984130859,0,1,959,"MAB","NYB",1740,1022.37465770806,1025.64527585363,49.6140022277832
"76927",76927,-72.8733367919922,39.1800003051758,20220921,86,0.992409467697144,0,24.3199996948242,0,34.6069984436035,0,1,960,"MAB","NYB",1740,1023.25316278542,1026.11821821221,49.6145820617676
"77009",77009,-72.8349990844727,39.0683326721191,20220921,113,0.992419540882111,0,24.3799991607666,0,34.7099990844727,0,1,961,"MAB","NYB",1750,1023.31316858174,1026.26248065856,49.6150856018066
"77119",77119,-72.8133316040039,38.9983329772949,20220922,254,0.992425799369812,0,24.1399993896484,0,34.6800003051758,0,1,962,"Not in NES","NYB",NA,1023.36195594209,1026.11338323027,49.6153984069824
"77370",77370,-72.7766647338867,39.0516662597656,20220922,125,1.98483729362488,0,24.0900001525879,0,34.6160011291504,0,2,963,"MAB","NYB",NA,1023.33267914927,1026.08306376598,49.6151580810547
"77490",77490,-72.6500015258789,39.216667175293,20220922,133,1.98480772972107,0,23.9099998474121,0,34.4889984130859,0,2,964,"MAB","NYB",1030,1023.28976460347,1026.1642691307,49.6144180297852
"77616",77616,-72.6266632080078,39.3233337402344,20220922,125,0.992396652698517,0,23.9200000762939,0,34.6629981994629,0,1,965,"MAB","NYB",1030,1023.41420831813,1026.02296326139,49.613941192627
"77734",77734,-72.5350036621094,39.4033317565918,20220922,124,0.992389440536499,0,23.9599990844727,0,34.5810012817383,0,1,966,"MAB","NYB",1030,1023.3403279202,1026.10198303636,49.6135787963867
"77854",77854,-72.6733322143555,39.3666648864746,20220922,106,1.98478066921234,0,23.7600002288818,0,34.3409996032715,0,2,967,"MAB","NYB",1020,1023.22184148857,1025.95573322718,49.6137428283691
"77955",77955,-72.7733306884766,39.4049987792969,20220922,78,0.992389321327209,0,23.3600006103516,0,34.0410003662109,0,1,968,"MAB","NYB",1020,1023.10696263294,1025.88971813914,49.6135711669922
"78027",78027,-73.1316680908203,39.8699989318848,20220922,55,0.992347419261932,0,23.1299991607666,0,33.8880004882812,0,1,969,"MAB","NYB",1020,1023.05746198216,1025.61951506249,48.6193656921387
"78076",78076,-73.3099975585938,39.7883338928223,20220922,41,0.992354869842529,0,22.4500007629395,0,33.0480003356934,0,1,970,"MAB","NYB",1010,1022.61407160836,1025.31529842528,34.7295570373535
"78111",78111,-73.3533325195312,39.5733337402344,20220923,35,1.98474359512329,0,22.5599994659424,0,32.8779983520508,0,2,971,"MAB","NYB",1730,1022.45855733426,1025.00396546555,29.7691307067871
"78140",78140,-73.533332824707,39.560001373291,20220923,39,0.992375433444977,0,22.5400009155273,0,32.4949989318848,0,1,972,"MAB","NYB",1730,1022.1694784738,1025.0159476469,34.7302742004395
"78175",78175,-72.3933334350586,40.7333335876465,20220924,37,1.98453438282013,0,20.9699993133545,0,33.0149993896484,0,2,973,"MAB","NYB",1050,1023.00031476467,1024.55388463751,31.7502365112305
"78206",78206,-72.5683364868164,40.7516670227051,20220924,28,1.98453104496002,0,20.1800003051758,0,32.814998626709,0,2,974,"MAB","NYB",3080,1023.05771327201,1023.83942004478,23.813102722168
"78229",78229,-72.9250030517578,40.5816650390625,20220924,28,1.98456180095673,0,21.0599994659424,0,32.6319999694824,0,2,975,"MAB","NYB",1010,1022.68488506332,1022.82467526334,22.8212966918945
"78251",78251,-73.1166687011719,40.5566673278809,20220924,28,0.992285430431366,0,20.7600002288818,0,32.3810005187988,0,1,976,"MAB","NYB",3080,1022.5699095385,1024.17000773136,22.8213481903076
"78274",78274,-73.2350006103516,40.560001373291,20220924,23,2.97684144973755,0,20.8600006103516,0,32.2290000915527,0,3,977,"MAB","NYB",3110,1022.43642161626,1023.55315013619,17.8603973388672
"78290",78290,-73.4383316040039,40.4300003051758,20220924,27,0.992296934127808,0,21.1700000762939,0,32.2060012817383,0,1,978,"MAB","NYB",3110,1022.32711784403,1022.44343878138,20.8372249603271
"78311",78311,-73.5233306884766,40.4433326721191,20220924,24,1.98458659648895,0,20.8400001525879,0,32.0349998474121,0,2,979,"MAB","NYB",3110,1022.28986797392,1023.05669019389,19.8449993133545
"78330",78330,-73.658332824707,40.3950004577637,20220924,25,0.992300093173981,0,20.9200000762939,0,32.1100006103516,0,1,980,"MAB","NYB",3110,1022.32118563912,1023.75075624081,19.8450870513916
"78350",78350,-73.7050018310547,40.4749984741211,20220924,23,0.992292881011963,0,20.8600006103516,0,32.3250007629395,0,1,981,"MAB","NYB",3140,1022.50067462477,1024.81975813758,18.8527412414551
"78369",78369,-73.7783355712891,40.4266662597656,20220924,32,0.992297232151031,0,21.0100002288818,0,32.1539993286133,0,1,982,"MAB","NYB",3140,1022.3305639689,1025.04843516756,26.7903366088867
"79471",79471,-70.9333343505859,40.0033340454102,20221009,291,1.98466598987579,0,19.7199993133545,0,34.068000793457,0,2,996,"MAB","NYB",1080,1024.13281334817,1025.57380360148,49.6108741760254
"79755",79755,-71.321662902832,39.9983329772949,20221009,324,0.992335796356201,0,23.1399993896484,0,35.568000793457,0,1,997,"MAB","NYB",1080,1024.32825500616,1025.64575250911,49.610897064209
"80060",80060,-71.2483367919922,40.1383323669434,20221009,121,1.98464167118073,0,19.9400005340576,0,34.1459999084473,0,2,998,"MAB","NYB",1070,1024.13491191869,1025.82736927248,49.6102676391602
"80173",80173,-71.4716644287109,40.2050018310547,20221009,89,0.992317199707031,0,17.5799999237061,0,33.1790008544922,0,1,999,"MAB","NYB",1060,1023.98380029326,1025.90747366212,49.6099662780762
"80258",80258,-71.8816680908203,40.2533340454102,20221010,75,0.992312848567963,0,16.8199996948242,0,32.9710006713867,0,1,1000,"MAB","NYB",1060,1024.003972833,1025.21832655919,49.609748840332
"80326",80326,-72.2099990844727,40.0900001525879,20221010,75,0.992327511310577,0,17.2800006866455,0,33.2130012512207,0,1,1001,"MAB","NYB",1020,1024.08142879558,1025.2146680632,49.6104850769043
"80396",80396,-71.788330078125,39.8583335876465,20221010,190,2.97703123092651,0,18.8600006103516,0,34.1150016784668,0,3,1002,"MAB","NYB",1040,1024.39346295549,1025.47746173346,49.6115303039551
"80580",80580,-72.3283309936523,39.473331451416,20221010,167,2.977135181427,0,23.0499992370605,0,35.7519989013672,0,3,1003,"Not in NES","NYB",1030,1024.50258730502,1024.71485192208,49.6132621765137
"80742",80742,-72.5250015258789,39.718334197998,20221010,79,0.992361128330231,0,18.4699993133545,0,33.898998260498,0,1,1004,"MAB","NYB",1020,1024.3173394471,1025.43161648181,49.6121635437012
"80816",80816,-73.4966659545898,39.9966659545898,20221010,44,0.992336094379425,0,17.8600006103516,0,32.931999206543,0,1,1005,"MAB","NYB",1010,1023.72721910101,1024.15553556723,37.7053871154785
"80878",80878,-73.6866683959961,40.026668548584,20221011,39,0.992333292961121,0,17.7999992370605,0,32.8880004882812,0,1,1007,"MAB","NYB",1010,1023.70804082115,1023.85964791164,32.744457244873
"80911",80911,-72.9400024414062,40.3499984741211,20221011,42,2.9768979549408,0,17.4500007629395,0,32.8030014038086,0,3,1008,"MAB","NYB",1010,1023.73568935126,1023.93731183138,37.7041664123535
"80947",80947,-72.8733367919922,40.3533325195312,20221011,45,0.992303848266602,0,17.3799991607666,0,32.798999786377,0,1,1009,"MAB","NYB",1010,1023.74044008666,1023.95817647897,41.6726188659668
"80989",80989,-72.5350036621094,40.314998626709,20221011,53,0.992307245731354,0,17.7999992370605,0,32.9220008850098,0,1,1010,"MAB","NYB",1010,1023.73406741017,1023.94529634982,49.6094703674316
"81039",81039,-72.4499969482422,40.2400016784668,20221011,60,2.97692799568176,0,16.75,0,32.6500015258789,0,3,1011,"MAB","NYB",1020,1023.78282005983,1024.09607912014,49.6098136901855
"81092",81092,-72.2649993896484,40.4650001525879,20221011,58,0.99229371547699,0,17.3299999237061,0,32.7610015869141,0,1,1012,"MAB","NYB",1020,1023.72318790675,1024.21008546084,49.6087951660156
"81146",81146,-72.1483306884766,40.4550018310547,20221011,58,2.97686958312988,0,16.4799995422363,0,32.6380004882812,0,3,1013,"MAB","NYB",1060,1023.83581259885,1024.2487461004,49.6088371276855
"81197",81197,-71.4783325195312,40.5566673278809,20221011,69,1.98456621170044,0,16.6200008392334,0,32.9329986572266,0,2,1014,"MAB","NYB",1060,1024.02560424545,1025.31633241864,49.6083793640137
"81261",81261,-71.6800003051758,40.7533340454102,20221011,69,0.992267549037933,0,16.3700008392334,0,32.6730003356934,0,1,1015,"MAB","NYB",1060,1023.87897353214,1024.93202673336,49.6074867248535
"81324",81324,-72.1083297729492,40.8833351135254,20221012,32,0.992255806922913,0,17.0699996948242,0,32.576000213623,0,1,1016,"Not in NES","NYB",1050,1023.64267352231,1023.78427826811,25.7970848083496
"81350",81350,-72.0650024414062,40.9150009155273,20221012,29,2.97674465179443,0,16.8799991607666,0,32.5550003051758,0,3,1017,"Not in NES","NYB",3050,1023.67977858701,1023.79637381688,24.8048801422119
"81373",81373,-72.0149993896484,40.9300003051758,20221012,27,0.992251634597778,0,16.75,0,32.5410003662109,0,1,1018,"Not in NES","NYB",3050,1023.69034979298,1023.8028375158,22.8205699920654
"81396",81396,-71.966667175293,40.9449996948242,20221012,28,2.97673654556274,0,16.7999992370605,0,32.5859985351562,0,3,1019,"MAB","NYB",3020,1023.72213546378,1023.81680475259,22.8205394744873
"81417",81417,-71.913330078125,40.9850006103516,20221012,21,3.9689576625824,0,16.6599998474121,0,32.5709991455078,0,4,1020,"MAB","NYB",3020,1023.74743855536,1023.80498831831,16.8675403594971
"81431",81431,-71.7466659545898,41.0283317565918,20221012,29,1.98448061943054,0,16.7299995422363,0,32.3170013427734,0,2,1021,"MAB","NYB",3020,1023.52757320408,1023.70010492276,23.8124980926514
"81454",81454,-71.6433334350586,40.9449996948242,20221012,48,0.992250263690948,0,16.5,0,32.5449981689453,0,1,1022,"MAB","NYB",1050,1023.75098322525,1024.27467329856,43.6544647216797
"82057",82057,-71.413330078125,40.6699981689453,20221102,61,0.992275178432465,0,16.2700004577637,0,32.8930015563965,0,1,1034,"MAB","NYB",1060,1024.07071506767,1024.79614169655,49.6078681945801
"82166",82166,-71.9983367919922,40.7483329772949,20221103,45,0.992268025875092,0,15.8999996185303,0,32.3160018920898,0,1,1036,"MAB","NYB",1050,1023.71082787217,1024.27072973118,41.6711158752441
"82208",82208,-72.336669921875,40.5833320617676,20221103,46,0.99228310585022,0,16.1900005340576,0,32.4990005493164,0,1,1037,"MAB","NYB",1050,1023.78624814218,1024.27272128555,41.6717491149902
"82250",82250,-72.6616668701172,40.2516670227051,20221103,57,0.992313027381897,0,16.2999992370605,0,32.6710014343262,0,1,1038,"MAB","NYB",1020,1023.89338895439,1024.36276814357,49.6097602844238
"82303",82303,-72.2616653442383,39.841667175293,20221103,86,0.992350041866302,0,17.2000007629395,0,33.4900016784668,0,1,1039,"MAB","NYB",1020,1024.3127473457,1025.51010415492,49.6116065979004
"82385",82385,-71.6016693115234,40.0849990844727,20221103,89,0.992327988147736,0,16.3299999237061,0,33.0970001220703,0,1,1040,"MAB","NYB",1060,1024.21371328831,1025.46822727864,49.6105079650879
"82470",82470,-71.3533325195312,39.9983329772949,20221103,157,0.992335796356201,0,18.5,0,34.3689994812012,0,1,1041,"MAB","NYB",1080,1024.66933520745,1025.29222217271,49.610897064209
"82625",82625,-71.1716690063477,40.2433319091797,20221103,105,1.98462271690369,0,17.0300006866455,0,-1e+10,0,2,1042,"MAB","NYB",1060,NA,1024.93241042909,49.6097946166992
"83025",83025,-70.6266632080078,39.8316650390625,20221103,928,0.992350995540619,0,19.4400005340576,0,34.4970016479492,0,1,1045,"Not in NES","NYB",NA,1024.52835949289,1025.87293773071,49.6116561889648
"83229",83229,-70.6233367919922,39.8316650390625,20221103,937,3.9693751335144,0,19.4400005340576,0,34.492000579834,0,4,1046,"Not in NES","NYB",NA,1024.53767533457,1025.86872843898,49.6116561889648
